id,name,height,weight,generation,moves,forms,hp,attack,defense,special_attack,special_defense,speed,abilities,primary_type,secondary_type
780,drampa,30,1850,7,"['razor-wind', 'fly', 'roar', 'flamethrower', 'mist', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'solar-beam', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'double-team', 'light-screen', 'fire-blast', 'swift', 'amnesia', 'glare', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'icy-wind', 'outrage', 'endure', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'heat-wave', 'facade', 'nature-power', 'helping-hand', 'superpower', 'endeavor', 'hyper-voice', 'tickle', 'signal-beam', 'extrasensory', 'block', 'dragon-claw', 'calm-mind', 'dragon-dance', 'shock-wave', 'water-pulse', 'roost', 'natural-gift', 'tailwind', 'fling', 'dragon-pulse', 'dragon-rush', 'focus-blast', 'energy-ball', 'giga-impact', 'shadow-claw', 'defog', 'draco-meteor', 'grass-knot', 'round', 'echoed-voice', 'bulldoze', 'dragon-tail', 'work-up', 'hurricane', 'snarl', 'play-rough', 'play-nice', 'confide', 'stomping-tantrum', 'breaking-swipe', 'scale-shot', 'lash-out']",['drampa'],78,60,85,135,91,36,"['berserk', 'sap-sipper', 'cloud-nine']",normal,dragon
781,dhelmise,39,2100,7,"['swords-dance', 'slam', 'wrap', 'hydro-pump', 'surf', 'hyper-beam', 'absorb', 'mega-drain', 'growth', 'solar-beam', 'earthquake', 'toxic', 'double-team', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'rapid-spin', 'synthesis', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'whirlpool', 'facade', 'helping-hand', 'role-play', 'brick-break', 'knock-off', 'astonish', 'metal-sound', 'muddy-water', 'aerial-ace', 'iron-defense', 'block', 'gyro-ball', 'brine', 'payback', 'assurance', 'embargo', 'energy-ball', 'switcheroo', 'giga-impact', 'shadow-claw', 'flash-cannon', 'power-whip', 'iron-head', 'grass-knot', 'telekinesis', 'sludge-wave', 'heavy-slam', 'round', 'ally-switch', 'hex', 'bulldoze', 'phantom-force', 'confide', 'solar-blade', 'anchor-shot', 'brutal-swing', 'liquidation', 'body-press', 'steel-roller', 'grassy-glide', 'poltergeist']",['dhelmise'],70,131,100,86,90,40,['steelworker'],ghost,grass
782,jangmo-o,6,297,7,"['swords-dance', 'headbutt', 'tackle', 'body-slam', 'take-down', 'leer', 'roar', 'low-kick', 'counter', 'earthquake', 'toxic', 'screech', 'double-team', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'uproar', 'facade', 'focus-punch', 'taunt', 'brick-break', 'rock-tomb', 'aerial-ace', 'iron-defense', 'dragon-claw', 'bulk-up', 'dragon-dance', 'payback', 'fling', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'focus-blast', 'shadow-claw', 'draco-meteor', 'iron-head', 'round', 'echoed-voice', 'bulldoze', 'dragon-tail', 'work-up', 'dual-chop', 'noble-roar', 'confide', 'breaking-swipe', 'scale-shot', 'tera-blast', 'dragon-cheer']",['jangmo-o'],45,55,65,45,45,45,"['bulletproof', 'soundproof', 'overcoat']",dragon,
783,hakamo-o,12,470,7,"['mega-punch', 'swords-dance', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'leer', 'roar', 'low-kick', 'counter', 'earthquake', 'toxic', 'screech', 'double-team', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'metal-claw', 'hidden-power', 'sunny-day', 'uproar', 'facade', 'focus-punch', 'taunt', 'brick-break', 'rock-tomb', 'sky-uppercut', 'aerial-ace', 'iron-defense', 'dragon-claw', 'bulk-up', 'dragon-dance', 'close-combat', 'payback', 'fling', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'drain-punch', 'vacuum-wave', 'focus-blast', 'shadow-claw', 'draco-meteor', 'iron-head', 'autotomize', 'round', 'echoed-voice', 'bulldoze', 'dragon-tail', 'work-up', 'dual-chop', 'noble-roar', 'confide', 'throat-chop', 'brutal-swing', 'breaking-swipe', 'scale-shot', 'coaching', 'tera-blast', 'dragon-cheer', 'upper-hand']",['hakamo-o'],55,75,90,65,70,65,"['bulletproof', 'soundproof', 'overcoat']",dragon,fighting
784,kommo-o,16,782,7,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'leer', 'roar', 'flamethrower', 'hyper-beam', 'low-kick', 'counter', 'earthquake', 'toxic', 'screech', 'double-team', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'belly-drum', 'outrage', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'uproar', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'endeavor', 'hyper-voice', 'rock-tomb', 'metal-sound', 'sky-uppercut', 'aerial-ace', 'iron-defense', 'dragon-claw', 'bulk-up', 'dragon-dance', 'shock-wave', 'water-pulse', 'close-combat', 'payback', 'fling', 'aura-sphere', 'rock-polish', 'poison-jab', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'drain-punch', 'vacuum-wave', 'focus-blast', 'giga-impact', 'shadow-claw', 'flash-cannon', 'draco-meteor', 'iron-head', 'stealth-rock', 'autotomize', 'round', 'echoed-voice', 'bulldoze', 'dragon-tail', 'work-up', 'dual-chop', 'noble-roar', 'boomburst', 'confide', 'laser-focus', 'throat-chop', 'clanging-scales', 'brutal-swing', 'stomping-tantrum', 'clangorous-soul', 'body-press', 'breaking-swipe', 'scale-shot', 'coaching', 'tera-blast', 'dragon-cheer', 'upper-hand']",['kommo-o'],75,110,125,100,105,85,"['bulletproof', 'soundproof', 'overcoat']",dragon,fighting
785,tapu-koko,18,205,7,"['thunder-punch', 'fly', 'roar', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'quick-attack', 'screech', 'double-team', 'withdraw', 'light-screen', 'reflect', 'mirror-move', 'swift', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'endure', 'false-swipe', 'swagger', 'spark', 'steel-wing', 'mean-look', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'torment', 'facade', 'nature-power', 'charge', 'taunt', 'hyper-voice', 'aerial-ace', 'iron-defense', 'calm-mind', 'shock-wave', 'roost', 'u-turn', 'assurance', 'power-swap', 'brave-bird', 'giga-impact', 'defog', 'discharge', 'iron-head', 'grass-knot', 'telekinesis', 'electro-ball', 'round', 'echoed-voice', 'stored-power', 'sky-drop', 'acrobatics', 'volt-switch', 'work-up', 'electroweb', 'wild-charge', 'fairy-wind', 'confide', 'eerie-impulse', 'electric-terrain', 'dazzling-gleam', 'natures-madness']",['tapu-koko'],70,115,85,95,75,130,"['electric-surge', 'telepathy']",electric,fairy
786,tapu-lele,12,186,7,"['psybeam', 'hyper-beam', 'thunderbolt', 'thunder', 'toxic', 'confusion', 'psychic', 'double-team', 'withdraw', 'light-screen', 'reflect', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'protect', 'endure', 'charm', 'swagger', 'mean-look', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'torment', 'flatter', 'facade', 'nature-power', 'taunt', 'magic-coat', 'skill-swap', 'astonish', 'aromatherapy', 'tickle', 'extrasensory', 'iron-defense', 'calm-mind', 'gravity', 'fling', 'power-swap', 'guard-swap', 'focus-blast', 'energy-ball', 'giga-impact', 'psycho-cut', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'round', 'echoed-voice', 'stored-power', 'ally-switch', 'draining-kiss', 'play-rough', 'moonblast', 'confide', 'aromatic-mist', 'dazzling-gleam', 'psychic-terrain', 'speed-swap', 'natures-madness']",['tapu-lele'],70,85,75,130,115,95,"['psychic-surge', 'telepathy']",psychic,fairy
787,tapu-bulu,19,455,7,"['mega-punch', 'swords-dance', 'whirlwind', 'horn-attack', 'roar', 'disable', 'hyper-beam', 'mega-drain', 'leech-seed', 'solar-beam', 'toxic', 'withdraw', 'light-screen', 'reflect', 'skull-bash', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'giga-drain', 'endure', 'false-swipe', 'swagger', 'mean-look', 'sleep-talk', 'return', 'frustration', 'safeguard', 'megahorn', 'synthesis', 'hidden-power', 'sunny-day', 'psych-up', 'rock-smash', 'torment', 'facade', 'focus-punch', 'nature-power', 'taunt', 'superpower', 'revenge', 'brick-break', 'rock-tomb', 'bullet-seed', 'iron-defense', 'bulk-up', 'calm-mind', 'close-combat', 'payback', 'fling', 'power-swap', 'guard-swap', 'worry-seed', 'seed-bomb', 'focus-blast', 'energy-ball', 'giga-impact', 'zen-headbutt', 'stone-edge', 'grass-knot', 'wood-hammer', 'telekinesis', 'round', 'echoed-voice', 'stored-power', 'work-up', 'dual-chop', 'horn-leech', 'snarl', 'rototiller', 'grassy-terrain', 'confide', 'dazzling-gleam', 'darkest-lariat', 'high-horsepower', 'leafage', 'smart-strike', 'brutal-swing', 'natures-madness']",['tapu-bulu'],70,130,115,85,95,75,"['grassy-surge', 'telepathy']",grass,fairy
788,tapu-fini,13,212,7,"['ice-punch', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'toxic', 'double-team', 'withdraw', 'light-screen', 'haze', 'reflect', 'waterfall', 'rest', 'substitute', 'snore', 'protect', 'icy-wind', 'endure', 'swagger', 'mean-look', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'whirlpool', 'torment', 'facade', 'nature-power', 'taunt', 'trick', 'magic-coat', 'knock-off', 'refresh', 'dive', 'muddy-water', 'iron-defense', 'calm-mind', 'water-pulse', 'gravity', 'brine', 'fling', 'guard-swap', 'aqua-ring', 'giga-impact', 'defog', 'grass-knot', 'wonder-room', 'telekinesis', 'magic-room', 'soak', 'round', 'echoed-voice', 'stored-power', 'scald', 'heal-pulse', 'disarming-voice', 'draining-kiss', 'misty-terrain', 'play-rough', 'moonblast', 'confide', 'dazzling-gleam', 'smart-strike', 'natures-madness']",['tapu-fini'],70,75,115,95,130,85,"['misty-surge', 'telepathy']",water,fairy
789,cosmog,2,1,7,"['teleport', 'splash']",['cosmog'],43,29,31,29,31,37,['unaware'],psychic,
790,cosmoem,1,9999,7,"['teleport', 'cosmic-power']",['cosmoem'],43,29,131,29,131,37,['sturdy'],psychic,
791,solgaleo,34,2300,7,"['body-slam', 'take-down', 'double-edge', 'roar', 'flamethrower', 'hyper-beam', 'solar-beam', 'fire-spin', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'psychic', 'agility', 'teleport', 'double-team', 'light-screen', 'reflect', 'fire-blast', 'swift', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'iron-tail', 'metal-claw', 'morning-sun', 'hidden-power', 'sunny-day', 'crunch', 'psych-up', 'future-sight', 'facade', 'helping-hand', 'superpower', 'knock-off', 'endeavor', 'hyper-voice', 'rock-tomb', 'metal-sound', 'cosmic-power', 'iron-defense', 'calm-mind', 'shock-wave', 'wake-up-slap', 'gyro-ball', 'metal-burst', 'close-combat', 'last-resort', 'flare-blitz', 'focus-blast', 'giga-impact', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stone-edge', 'wide-guard', 'psyshock', 'heavy-slam', 'flame-charge', 'round', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'snarl', 'noble-roar', 'confide', 'mystical-fire', 'psychic-fangs', 'sunsteel-strike', 'steel-beam', 'expanding-force', 'steel-roller', 'meteor-beam', 'tera-blast']",['solgaleo'],137,137,107,113,89,97,['full-metal-body'],psychic,steel
792,lunala,40,1200,7,"['fly', 'roar', 'ice-beam', 'blizzard', 'hyper-beam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'agility', 'teleport', 'night-shade', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'dream-eater', 'sky-attack', 'rest', 'substitute', 'snore', 'spite', 'protect', 'scary-face', 'icy-wind', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'moonlight', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'trick', 'magic-coat', 'cosmic-power', 'signal-beam', 'aerial-ace', 'calm-mind', 'shock-wave', 'roost', 'tailwind', 'air-slash', 'focus-blast', 'giga-impact', 'shadow-claw', 'psycho-cut', 'defog', 'trick-room', 'charge-beam', 'wide-guard', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'round', 'hex', 'sky-drop', 'acrobatics', 'work-up', 'night-daze', 'phantom-force', 'moonblast', 'confide', 'dazzling-gleam', 'moongeist-beam', 'expanding-force', 'meteor-beam', 'poltergeist', 'dual-wingbeat', 'tera-blast']",['lunala'],137,113,89,137,107,97,['shadow-shield'],psychic,ghost
793,nihilego,12,555,7,"['pound', 'bind', 'headbutt', 'body-slam', 'wrap', 'acid', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'psychic', 'double-team', 'light-screen', 'reflect', 'constrict', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'spite', 'protect', 'sludge-bomb', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'mirror-coat', 'facade', 'role-play', 'magic-coat', 'knock-off', 'rock-tomb', 'tickle', 'worry-seed', 'toxic-spikes', 'poison-jab', 'power-gem', 'zen-headbutt', 'trick-room', 'cross-poison', 'gunk-shot', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'head-smash', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'venoshock', 'telekinesis', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'echoed-voice', 'clear-smog', 'ally-switch', 'hex', 'confide', 'venom-drench', 'dazzling-gleam', 'brutal-swing', 'meteor-beam', 'corrosive-gas']",['nihilego'],109,53,47,127,131,103,['beast-boost'],rock,poison
794,buzzwole,24,3336,7,"['comet-punch', 'mega-punch', 'ice-punch', 'thunder-punch', 'body-slam', 'counter', 'earthquake', 'toxic', 'double-team', 'harden', 'focus-energy', 'leech-life', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'outrage', 'endure', 'false-swipe', 'swagger', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'vital-throw', 'hidden-power', 'facade', 'focus-punch', 'taunt', 'superpower', 'revenge', 'brick-break', 'endeavor', 'rock-tomb', 'bulk-up', 'bounce', 'roost', 'hammer-arm', 'gyro-ball', 'close-combat', 'payback', 'fling', 'poison-jab', 'drain-punch', 'giga-impact', 'iron-head', 'stone-edge', 'bug-bite', 'smack-down', 'low-sweep', 'round', 'bulldoze', 'work-up', 'dual-chop', 'fell-stinger', 'confide', 'power-up-punch', 'darkest-lariat', 'high-horsepower', 'lunge', 'stomping-tantrum', 'coaching', 'dual-wingbeat']",['buzzwole'],107,139,139,53,53,79,['beast-boost'],bug,fighting
795,pheromosa,18,250,7,"['stomp', 'double-kick', 'jump-kick', 'leer', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'toxic', 'agility', 'double-team', 'swift', 'high-jump-kick', 'rest', 'substitute', 'triple-kick', 'snore', 'protect', 'icy-wind', 'outrage', 'endure', 'false-swipe', 'swagger', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'hidden-power', 'torment', 'facade', 'taunt', 'brick-break', 'snatch', 'silver-wind', 'signal-beam', 'block', 'bounce', 'shock-wave', 'roost', 'feint', 'u-turn', 'close-combat', 'assurance', 'fling', 'me-first', 'poison-jab', 'bug-buzz', 'focus-blast', 'giga-impact', 'bug-bite', 'quiver-dance', 'low-sweep', 'foul-play', 'round', 'echoed-voice', 'quick-guard', 'electroweb', 'drill-run', 'confide', 'laser-focus', 'throat-chop', 'lunge', 'speed-swap', 'skitter-smack', 'coaching', 'triple-axel']",['pheromosa'],71,137,37,137,37,151,['beast-boost'],bug,fighting
796,xurkitree,38,1000,7,"['thunder-punch', 'bind', 'wrap', 'hyper-beam', 'solar-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'hypnosis', 'double-team', 'light-screen', 'reflect', 'rest', 'substitute', 'snore', 'protect', 'zap-cannon', 'endure', 'swagger', 'spark', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'nature-power', 'charge', 'ingrain', 'magic-coat', 'tail-glow', 'signal-beam', 'calm-mind', 'shock-wave', 'gravity', 'fling', 'magnet-rise', 'energy-ball', 'giga-impact', 'discharge', 'power-whip', 'grass-knot', 'charge-beam', 'electro-ball', 'round', 'volt-switch', 'electroweb', 'wild-charge', 'ion-deluge', 'confide', 'eerie-impulse', 'electric-terrain', 'dazzling-gleam', 'brutal-swing', 'rising-voltage']",['xurkitree'],83,89,71,173,71,83,['beast-boost'],electric,
797,celesteela,92,9999,7,"['fly', 'tackle', 'body-slam', 'double-edge', 'flamethrower', 'hyper-beam', 'absorb', 'mega-drain', 'leech-seed', 'solar-beam', 'earthquake', 'toxic', 'double-team', 'harden', 'self-destruct', 'fire-blast', 'skull-bash', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'megahorn', 'hidden-power', 'facade', 'ingrain', 'superpower', 'metal-sound', 'iron-defense', 'block', 'shock-wave', 'gravity', 'gyro-ball', 'magnet-rise', 'seed-bomb', 'air-slash', 'energy-ball', 'giga-impact', 'zen-headbutt', 'flash-cannon', 'iron-head', 'stone-edge', 'grass-knot', 'wide-guard', 'autotomize', 'smack-down', 'heavy-slam', 'flame-charge', 'round', 'acrobatics', 'bulldoze', 'confide', 'smart-strike', 'brutal-swing', 'stomping-tantrum', 'steel-beam', 'steel-roller', 'meteor-beam']",['celesteela'],97,101,103,107,101,61,['beast-boost'],steel,flying
798,kartana,3,1,7,"['guillotine', 'swords-dance', 'cut', 'razor-leaf', 'toxic', 'screech', 'double-team', 'rest', 'substitute', 'snore', 'protect', 'detect', 'giga-drain', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'sleep-talk', 'return', 'frustration', 'synthesis', 'hidden-power', 'brick-break', 'knock-off', 'air-cutter', 'aerial-ace', 'iron-defense', 'calm-mind', 'leaf-blade', 'tailwind', 'last-resort', 'night-slash', 'air-slash', 'x-scissor', 'vacuum-wave', 'giga-impact', 'psycho-cut', 'defog', 'round', 'sacred-sword', 'confide', 'solar-blade', 'laser-focus', 'smart-strike', 'steel-beam']",['kartana'],59,181,131,59,31,109,['beast-boost'],grass,steel
799,guzzlord,55,8880,7,"['mega-punch', 'stomp', 'mega-kick', 'body-slam', 'thrash', 'bite', 'flamethrower', 'hyper-beam', 'dragon-rage', 'earthquake', 'toxic', 'double-team', 'fire-blast', 'amnesia', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'protect', 'sludge-bomb', 'outrage', 'endure', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'crunch', 'stockpile', 'swallow', 'heat-wave', 'facade', 'brick-break', 'knock-off', 'rock-tomb', 'iron-defense', 'dragon-claw', 'shock-wave', 'hammer-arm', 'gyro-ball', 'payback', 'fling', 'wring-out', 'gastro-acid', 'last-resort', 'magnet-rise', 'poison-jab', 'dark-pulse', 'dragon-pulse', 'dragon-rush', 'drain-punch', 'giga-impact', 'shadow-claw', 'draco-meteor', 'iron-head', 'stone-edge', 'wide-guard', 'smack-down', 'sludge-wave', 'heavy-slam', 'round', 'bulldoze', 'dragon-tail', 'dual-chop', 'heat-crash', 'steamroller', 'snarl', 'belch', 'high-horsepower', 'brutal-swing', 'stomping-tantrum', 'body-press', 'steel-roller', 'lash-out', 'corrosive-gas']",['guzzlord'],223,101,53,97,53,43,['beast-boost'],dark,dragon
800,necrozma,24,2300,7,"['swords-dance', 'body-slam', 'hyper-beam', 'solar-beam', 'thunder-wave', 'earthquake', 'toxic', 'confusion', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'outrage', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'metal-claw', 'morning-sun', 'moonlight', 'hidden-power', 'sunny-day', 'future-sight', 'heat-wave', 'facade', 'recycle', 'brick-break', 'knock-off', 'imprison', 'hyper-voice', 'rock-tomb', 'cosmic-power', 'signal-beam', 'aerial-ace', 'iron-defense', 'calm-mind', 'dragon-dance', 'rock-blast', 'shock-wave', 'gravity', 'gyro-ball', 'embargo', 'fling', 'wring-out', 'magnet-rise', 'rock-polish', 'dark-pulse', 'night-slash', 'x-scissor', 'dragon-pulse', 'power-gem', 'earth-power', 'giga-impact', 'shadow-claw', 'psycho-cut', 'mirror-shot', 'flash-cannon', 'trick-room', 'iron-head', 'stone-edge', 'stealth-rock', 'charge-beam', 'psyshock', 'autotomize', 'telekinesis', 'round', 'stored-power', 'ally-switch', 'bulldoze', 'confide', 'smart-strike', 'brutal-swing', 'psychic-fangs', 'prismatic-laser', 'photon-geyser', 'breaking-swipe', 'expanding-force', 'meteor-beam', 'tera-blast']",['necrozma'],97,107,101,127,89,79,['prism-armor'],psychic,
